entrezId	sym	refseqIds	refseqProtIds
100134091	LOC100134091	XM_001721786.2	XP_001721838.2
414243	LINC00595	NR_073447.1	
257236	CCDC96	NM_153376.2	NP_699207.1
257240	KLHL34	NM_153270.1	NP_695002.1
388323	GLTPD2	NM_001014985.2	NP_001014985.2
388324	INCA1	NM_213726.2,NM_001167986.1,NM_001167987.1,NM_001167985.1	NP_001161457.1,NP_001161458.1,NP_998891.2,NP_001161459.1
388325	SCIMP	NM_001271842.1,NM_207103.3	NP_001258771.1,NP_996986.1
388327	C17orf100	NM_001105520.1	NP_001098990.1
388333	SPDYE4	NM_001128076.1	NP_001121548.1
388335	TMEM220	NM_001004313.1	NP_001004313.1
388336	SHISA6	NM_001173461.1,NM_207386.3,NM_001173462.1	NP_997269.2,NP_001166933.1,NP_001166932.1
388341	FAM211A	NM_207387.3,NM_001113567.2	NP_001107039.1,NP_997270.2
126204	NLRP13	NM_176810.2	NP_789780.2
126205	NLRP8	NM_176811.2	NP_789781.2
126206	NLRP5	NM_153447.4	NP_703148.4
126208	ZNF787	NM_001002836.2	NP_001002836.2
388364	TMIGD1	NM_206832.1	NP_996663.1
388372	CCL4L2	NM_207007.2	NP_996890.1
126231	ZNF573	NM_001172692.1,NM_001172690.1,NM_001172689.1,NM_001172691.1,NM_152360.3	NP_001166162.1,NP_001166160.1,NP_001166163.1,NP_001166161.1,NP_689573.3
388381	C17orf98	NM_001080465.2	NP_001073934.1
257313	UTS2B	NM_198152.3	NP_937795.2
388387	LINC00671	NR_027254.1	
388389	CCDC103	NM_001258399.1,NM_001258396.1,NM_001258397.1,NM_213607.2,NM_001258395.1,NM_001258398.1	NP_001245326.1,NP_998772.1,NP_001245327.1,NP_001245324.1,NP_001245325.1,NP_001245328.1
126248	WDR88	NM_173479.3	NP_775750.3
388394	RPRML	NM_203400.4	NP_981945.1
126259	TMIGD2	NM_001169126.1,NM_144615.2	NP_001162597.1,NP_653216.2
388407	C17orf82	NM_203425.1	NP_982249.1
126272	EID2B	NM_152361.1	NP_689574.1
388419	BTBD17	NM_001080466.1	NP_001073935.1
100134216	LOC100134216	XR_113284.2	
126282	TNFAIP8L1	NM_001167942.1,NM_152362.2	NP_001161414.1,NP_689575.2
388428	AATK-AS1	NR_027255.1	
257357	BRWD1-IT2	NR_033800.1	
257358	LOC257358	NR_026945.1	
257364	SNX33	NM_153271.1	NP_695003.1
100134229	LOC100134229	NR_024451.1	
126295	ZNF57	NM_173480.2	NP_775751.1
126298	IRGQ	NM_001007561.2	NP_001007562.1
126299	ZNF428	NM_182498.3	NP_872304.2
126306	JSRP1	NM_144616.3	NP_653217.1
126308	MOB3A	NM_130807.2	NP_570719.1
414269	CYP17A1-AS1	XR_132782.2,XR_132947.2,XR_171867.1	
126321	MFSD12	NM_174983.3,NM_001042680.1,NM_021731.2	NP_068377.2,NP_001036145.1,NP_778148.2
100134259	LOC100134259	NR_024452.1	
388468	POTEC	NM_001137671.1	NP_001131143.1
257397	TAB3	NM_152787.3	NP_690000.2
126326	GIPC3	NM_133261.2	NP_573568.1
126328	NDUFA11	NM_001193375.1,NM_175614.4,NR_034166.2	NP_783313.1,NP_001180304.1
100134267	LOC100134267	XM_003960886.1	XP_003960935.1
257407	C2orf72	NM_001144994.1	NP_001138466.1
257415	FAM133B	NM_001040057.1,NM_152789.2	NP_001035146.1,NP_690002.2
126353	C19orf21	NM_173481.2	NP_775752.1
388499	LOC388499	NR_033250.1	
388503	C3P1	NR_027300.2	
388507	ZNF788	NR_027049.1	
126364	LRRC25	NM_145256.2	NP_660299.2
650655	ABCA17P	NR_003574.1	
388512	CLEC17A	NM_001204118.1,NM_207390.3	NP_997273.3,NP_001191047.1
388514	CYP4F24P	NR_033864.1	
126374	WTIP	NM_001080436.1	NP_001073905.1
126375	ZNF792	NM_175872.4	NP_787068.3
388523	ZNF728	NM_001267716.1	NP_001254645.1
388524	RPSAP58	NR_003662.2	
650669	GAS6-AS1	NR_044995.2	
126382	NR2C2AP	NM_176880.4	NP_795361.1
388531	RGS9BP	NM_207391.2	NP_997274.2
388533	KRTDAP	NM_207392.2,NM_001244847.1	NP_001231776.1,NP_997275.1
152137	CCDC50	NM_174908.3,NM_178335.2	NP_848018.1,NP_777568.1
388536	ZNF790	NM_001242802.1,NM_001242800.1,NM_206894.3,NM_001242801.1	NP_001229729.1,NP_001229730.1,NP_996777.2,NP_001229731.1
126393	HSPB6	NM_144617.2	NP_653218.1
126402	CCDC105	NM_173482.2	NP_775753.2
388550	CEACAM22P	NR_027754.1	
388551	CEACAM16	NM_001039213.2	NP_001034302.2
388552	BLOC1S3	NM_212550.3	NP_997715.1
388553	LOC388553	NR_038267.1	
126410	CYP4F22	NM_173483.3	NP_775754.2
388555	IGFL3	NM_207393.1	NP_997276.1
388558	ZNF808	NM_001039886.3	NP_001034975.2
388559	ZNF888	XM_003960766.1,XM_496322.8,XM_003960893.1	XP_003960815.1,XP_496322.7,XP_003960942.1
388561	ZNF761	NM_001008401.3	NP_001008401.3
388564	TMEM238	NM_001190764.1	NP_001177693.1
388566	ZNF470	NM_001001668.3	NP_001001668.3
388567	ZNF749	NM_001023561.2	NP_001018855.2
388569	ZNF324B	NM_207395.2	NP_997278.2
100134365	LOC100134365	XR_112366.1	
388574	FLJ43681	NR_029406.1	
126432	RINL	NM_001195833.1,NM_198445.3	NP_001182762.1,NP_940847.1
126433	FBXO27	NM_178820.3	NP_849142.1
388581	FAM132A	NM_001014980.2	NP_001014980.1
388585	HES5	NM_001010926.3	NP_001010926.1
388588	SMIM1	NM_001163724.1	NP_001157196.1
388591	RNF207	NM_207396.2	NP_997279.2
388595	TMEM82	NM_001013641.2	NP_001013663.1
100126306	MIR888	NR_030592.1	
100134391	LOC100134391	XR_111742.1,XR_109425.1,XR_172221.1	
388610	TRNP1	NM_001013642.2	NP_001013664.1
388611	CD164L2	NM_207397.2	NP_997280.1
100134409	LOC100134409	XM_001718943.2	XP_001718995.2
285407	ALG1L9P	NR_073387.1,NR_073388.1,NR_073386.1	
388630	TRABD2B	NM_001194986.1	NP_001181915.1
100134423	LOC100134423	XR_112192.1,XR_112193.1	
388633	LDLRAD1	NM_001010978.3,NM_001276393.1,NM_001276394.1,NM_001276395.1,NM_001276392.1	NP_001263323.1,NP_001010978.2,NP_001263321.1,NP_001263324.1,NP_001263322.1
388646	GBP7	NM_207398.2	NP_997281.2
388649	C1orf146	NM_001012425.1	NP_001012425.1
650794	MIPEPP3	NR_038939.1,NR_046461.1	
100134444	KCNJ18	NM_001194958.2	NP_001181887.2
414301	DDI1	NM_001001711.2	NP_001001711.1
388662	SLC6A17	NM_001010898.2	NP_001010898.1
126520	PLK5	NM_001243079.1	NP_001230008.1
126526	C19orf47	NR_046202.1,NM_001256441.1,NM_001256440.1	NP_001243369.1,NP_001243370.1
388677	NOTCH2NL	NM_203458.3	NP_982283.2
126536	LINC00661	NR_026828.1	
126541	OR10H4	NM_001004465.1	NP_001004465.1
388692	LOC388692	NR_027002.1	
126549	ANKLE1	NM_152363.4	NP_689576.4
388695	LYSMD1	NM_001136543.1,NM_212551.4	NP_997716.1,NP_001130015.1
388697	HRNR	XM_003960263.1,NM_001009931.2	NP_001009931.1,XP_003960312.1
388698	FLG2	NM_001014342.2	NP_001014364.1
388701	C1orf189	NM_001010979.2	NP_001010979.1
126567	C2CD4C	NM_001136263.1	NP_001129735.1
388714	FMO6P	NR_002601.1	
388719	LINC00272	NR_034131.1	
388722	C1orf53	NM_001024594.2	NP_001019765.1
388730	TMEM81	NM_203376.1	NP_976310.1
101060318	LOC101060318	XM_003960102.1	XP_003960151.1
388743	CAPN8	NM_001143962.1	NP_001137434.1
388753	COA6	NM_001012985.2,NM_001206641.1	NP_001193570.1,NP_001013003.1
388759	C1orf229	NM_207401.1	NP_997284.1
388762	OR2M1P	NR_002141.1	
126626	GABPB2	NM_144618.2	NP_653219.1
388780	LOC388780	XR_172303.1,XR_109642.1,XR_112116.1	
126637	TCHHL1	NM_001008536.1	NP_001008536.1
126638	RPTN	NM_001122965.1	NP_001116437.1
388789	LINC00493	NR_015432.1	
388795	EFCAB8	XM_003960789.1,XM_003118799.2,XM_003119820.3	XP_003118847.2,XP_003119868.3,XP_003960838.1
388796	LOC388796	NR_015366.3,NR_027241.1	
388799	FAM209B	NM_001013646.3	NP_001013668.2
126661	CCDC163P	NR_033296.1,NR_033298.1,NR_033297.1	
126668	TDRD10	NM_001098475.1,NM_182499.3	NP_872305.3,NP_001091945.1
388813	LOC388813	NM_001256579.1	NP_001243508.1
388815	LINC00478	NR_027791.1,NR_027790.1	
388818	KRTAP26-1	NM_203405.1	NP_981950.1
388820	LOC388820	XR_109669.1,XR_112186.1,XR_172345.1	
388830	LINC00316	XR_172355.1,XR_109684.2,XR_112210.2	
126695	C1orf172	NM_152365.2	NP_689578.2
388849	LOC388849	NM_001243537.1	NP_001230466.1
100134663	LOC100134663	XM_001718823.3	XP_001718875.3
126731	CCSAP	NM_145257.3	NP_660300.3
388882	LOC388882	XR_172368.1,XR_109751.1,XR_112226.1	
283267	LINC00294	NR_015451.1	
388886	FAM211B	NM_207644.2	NP_997527.2
126755	LRRC38	NM_001010847.1	NP_001010847.1
388906	LOC388906	NR_036498.1	
388910	LINC00207	NR_028409.1,NR_028411.1,NR_028410.1	
126767	AADACL3	NM_001103170.1,NM_001103169.1	NP_001096640.1,NP_001096639.1
100134713	NDUFB2-AS1	NR_024454.1	
388931	MFSD2B	NM_001080473.1	NP_001073942.1
126789	PUSL1	NM_153339.1	NP_699170.1
100527943	TGIF2-C20orf24	NM_001199535.1	NP_001186464.1
126792	B3GALT6	NM_080605.3	NP_542172.2
388939	C2orf71	NM_001029883.2	NP_001025054.1
100527949	GIMAP1-GIMAP5	NM_001199577.1	NP_001186506.1
388942	LOC388942	NR_033996.1	
388946	TMEM247	NM_001145051.2	NP_001138523.1
388948	LOC388948	NR_034099.1	
388951	TSPYL6	NM_001003937.2	NP_001003937.2
100527960	HEATR8-TTC4	NR_037641.1,NR_037640.1,NR_037639.1	
100527963	PMF1-BGLAP	NM_001199662.1,NM_001199663.1,NM_001199661.1,NM_001199664.1	NP_001186590.1,NP_001186592.1,NP_001186591.1,NP_001186593.1
100527964	LOC100527964	NR_037642.1	
388960	C2orf78	NM_001080474.1	NP_001073943.1
388962	BOLA3	NM_001035505.1,NM_212552.2	NP_001030582.1,NP_997717.2
388963	C2orf81	NM_001145054.1	NP_001138526.1
126820	WDR63	NM_145172.3	NP_660155.2
388965	FUNDC2P2	NR_003663.1	
126823	KLHDC9	NM_001007255.2,NR_033386.1,NM_152366.4,NR_033385.1	NP_001007256.1,NP_689579.3
388969	C2orf68	NM_001013649.3	NP_001013671.2
100527978	TMEM56-RWDD3	NM_001199691.1	NP_001186620.1
100528007	C10orf32-AS3MT	NR_037644.1	
126859	AXDND1	NM_144696.5,NR_073544.1	NP_653297.3
100528016	TMX2-CTNND1	NR_037646.1	
100528017	SAA2-SAA4	NM_001199744.1	NP_001186673.1
100528018	ARL2-SNX15	NR_037650.1	
100528019	HSPB2-C11orf52	NR_037651.1	
126868	MAB21L3	NM_152367.2	NP_689580.2
100528021	ST20-MTHFS	NM_001199760.1	NP_001186689.1
100528022	BLOC1S1-RDH5	NR_037658.1	
389015	SLC9A4	NM_001011552.3	NP_001011552.2
100528030	POC1B-GALNT4	NM_001199781.1,NM_001199782.1	NP_001186711.1,NP_001186710.1
389023	LOC389023	NR_036580.1	
100528032	KLRC4-KLRK1	NM_001199805.1	NP_001186734.1
100134822	LOC100134822	XR_159072.2	
389033	LOC389033	NR_026740.1	
101060328	LOC101060328	XM_003960831.1	XP_003960880.1
389043	LOC389043	NR_036499.1	
100528062	ARMCX5-GPRASP2	NM_001199818.1	NP_001186747.1
100528064	NEDD8-MDP1	NM_001199823.1	NP_001186752.1
389058	SP5	NM_001003845.2	NP_001003845.1
126917	IFFO2	NM_001136265.1	NP_001129737.1
283297	OR10A4	NM_207186.2	NP_997069.2
389072	PLEKHM3	NM_001080475.2	NP_001073944.1
389073	C2orf80	NM_001099334.2	NP_001092804.1
389075	RESP18	NM_001007089.3	NP_001007090.3
100134868	LOC100134868	NR_004846.2	
100134869	UBE2Q2P2	NR_004847.2	
258010	SVIP	NM_148893.1	NP_683691.1
389084	C2orf82	NM_206895.1	NP_996778.1
389090	OR6B2	NM_001005853.1	NP_001005853.1
389102	YPLR6490	XR_171374.1,XR_112468.1,XR_110047.1	
126961	HIST2H3C	NM_021059.2	NP_066403.2
126969	SLC44A3	NM_001258341.1,NM_001258340.1,NM_001114106.2,NM_001258343.1,NM_001258342.1,NM_152369.4	NP_001107578.1,NP_001245272.1,NP_689582.2,NP_001245269.1,NP_001245270.1,NP_001245271.1
389114	ZNF662	NM_001134656.1,NM_207404.3	NP_997287.2,NP_001128128.1
389118	CDHR4	NM_001007540.2	NP_001007541.2
389119	FAM212A	NM_203370.1	NP_976248.1
389123	IQCF2	NM_203424.1	NP_982248.1
389124	IQCF5	NM_001145059.1	NP_001138531.1
389125	MUSTN1	NM_205853.3	NP_995325.3
389136	VGLL3	NM_016206.2	NP_057290.2
100134934	TEN1	NM_001113324.2	NP_001106795.2
127002	ATXN7L2	NM_153340.4	NP_699171.3
127003	C1orf194	NM_001122961.1	NP_001116433.1
389151	PRR23B	NM_001013650.2	NP_001013672.1
389152	PRR23C	NM_001134657.1	NP_001128129.1
651302	ZNF192P1	XR_171583.1,XR_171039.1,XR_172472.1	
389161	ANKUB1	NM_001144960.1	NP_001138432.1
127018	LYPLAL1	NM_138794.3	NP_620149.1
389170	LEKR1	NM_001193283.1,NM_001004316.2	NP_001004316.2,NP_001180212.1
389177	TMEM212	NM_001164436.1	NP_001157908.1
101060333	LOC101060333	XM_003960364.1	XP_003960413.1
651337	LOC651337	XR_133538.1,XR_132727.1,XR_171826.1	
389197	C4orf50	XM_003960335.1,XM_003118524.1,XM_003119922.3	XP_003119970.1,XP_003960384.1,XP_003118572.1
389199	LOC389199	XR_112616.1	
389203	SMIM20	NM_001145432.1	NP_001138904.1
389206	BEND4	NM_001159547.1,NM_207406.3	NP_997289.2,NP_001153019.1
389207	GRXCR1	NM_001080476.2	NP_001073945.1
389208	TMPRSS11F	NM_207407.2	NP_997290.2
127066	OR14C36	NM_001001918.1	NP_001001918.1
127068	OR2T34	NM_001001821.1	NP_001001821.1
127069	OR2T10	NM_001004693.1	NP_001004693.1
127074	OR2T4	NM_001004696.1	NP_001004696.1
127077	OR2T11	NM_001001964.1	NP_001001964.1
389247	LOC389247	NR_033995.2	
389257	LRRC14B	NM_001080478.1	NP_001073947.1
728743	LOC728743	NR_027237.1	
127124	ATP6V1G3	NM_133326.1,NM_133262.2	NP_579872.1,NP_573569.1
651430	FLJ38576	NR_046264.1	
389289	ANXA2R	NM_001014279.2	NP_001014301.1
389320	C5orf48	NM_207408.1	NP_997291.1
389332	LOC389332	NR_024418.1	
389333	PROB1	NM_001161546.1	NP_001155018.1
389336	C5orf46	NM_206966.2	NP_996849.2
389337	ARHGEF37	NM_001001669.2	NP_001001669.2
101060657	LOC101060657	XR_171263.1	
283345	RPL13P5	NR_002803.2	
389362	PSMG4	NM_001128591.1,NM_001135750.1,NM_001128592.1	NP_001122063.1,NP_001122064.1,NP_001129222.1
389376	SFTA2	NM_205854.2	NP_995326.1
389383	CLPSL2	NM_207409.2	NP_997292.2
389384	C6orf222	NM_001010903.4	NP_001010903.3
127247	ASB17	NM_080868.2,NR_026546.1	NP_543144.1
651536	LOC651536	XM_001719621.4	XP_001719673.3
389396	GLYATL3	NM_001010904.1	NP_001010904.1
127253	TYW3	NM_138467.2,NM_001162916.1,NR_027962.1	NP_001156388.1,NP_612476.1
127254	C1orf173	NM_001002912.4	NP_001002912.4
127255	LRRIQ3	NM_001105659.1	NP_001099129.1
389400	GFRAL	NM_207410.2	NP_997293.2
127262	TPRG1L	NM_182752.3	NP_877429.2
389421	LIN28B	NM_001004317.3	NP_001004317.1
389422	C6orf183	XM_003403796.2,XM_003403515.2,XM_003960372.1	XP_003403563.2,XP_003403844.2,XP_003960421.1
127281	FAM213B	NM_001195738.1,NM_152371.3,NR_036637.1,NM_001195741.1,NM_001195736.1,NM_001195740.1,NR_036638.1,NM_001195737.1	NP_001182666.1,NP_001182670.1,NP_001182669.1,NP_001182665.1,NP_689584.2,NP_001182667.1
389432	SAMD5	NM_001030060.2	NP_001025231.1
389434	IYD	NM_001164695.1,NM_001164694.1,NM_203395.2	NP_001158166.1,NP_001158167.1,NP_981932.1
127294	MYOM3	NM_152372.3	NP_689585.3
389458	LOC389458	NR_015343.2	
127343	DMBX1	NM_172225.1,NM_147192.2	NP_757379.1,NP_671725.1
389493	NUPR1L	NM_001145712.1	NP_001139184.1
389517	SPDYE8P	NR_003664.2	
389523	GATSL1	NM_001145063.1	NP_001138535.1
389524	GTF2IRD2B	NM_001003795.2	NP_001003795.1
127385	OR10J5	NM_001004469.1	NP_001004469.1
127391	TMCO2	NM_001008740.3	NP_001008740.1
389538	MGC72080	NR_002822.3	
127396	ZNF684	NM_152373.3	NP_689586.3
389541	LAMTOR4	NM_001008395.2	NP_001008396.1
101060345	LOC101060345	XM_003960133.1,XM_003960136.1,XM_003960134.1,XM_003960135.1	XP_003960182.1,XP_003960185.1,XP_003960183.1,XP_003960184.1
389549	FEZF1	NM_001160264.1,NM_001024613.2	NP_001019784.2,NP_001153736.1
389558	FAM180A	NM_205855.3	NP_995327.1
64927	TTC23	NM_001040655.1,NM_022905.4,NM_001040658.1,NM_001040656.1,NM_001040659.1,NM_001040657.1,NM_001040660.1	NP_075056.3,NP_001035747.1,NP_001035749.1,NP_001035746.1,NP_001035748.1,NP_001035745.1,NP_001035750.1
127428	TCEANC2	NM_153035.1	NP_694580.1
127435	PODN	NM_001199081.1,NM_153703.4,NM_001199082.1,NM_001199080.1	NP_001186011.1,NP_714914.2,NP_001186010.1,NP_001186009.1
389602	LOC389602	XR_108709.1,XR_110775.1,XR_113095.1,XR_171700.1	
389607	LOC389607	XR_171703.1,XR_110088.1,XR_133471.1	
389610	XKR5	NM_207411.4	NP_997294.3
389633	FAM90A25P	NR_073395.1	
389634	LOC389634	NR_024420.1	
101060348	LOC101060348	XR_172201.1	
127495	LRRC39	NM_001256385.1,NM_001256387.1,NM_001256386.1,NM_144620.3	NP_001243314.1,NP_001243316.1,NP_001243315.1,NP_653221.1
389641	LOC389641	NR_033928.1	
389643	NUGGC	NM_001010906.1	NP_001010906.1
389649	C8orf86	NM_207412.1	NP_997295.1
389658	FAM150A	NM_207413.3	NP_997296.1
389668	XKR9	NM_001011720.1	NP_001011720.1
389676	C8orf87	NM_001242668.1	NP_001229597.1
389677	RBM12B	NM_203390.2	NP_976324.2
127534	GJB4	NM_153212.2	NP_694944.1
127540	HMGB4	NR_033264.1,NM_145205.4	NP_660206.2
127544	RNF19B	NM_153341.2,NM_001127361.1	NP_001120833.1,NP_699172.2
389690	MROH5	NR_102363.1,NM_207414.2,NR_102364.1	NP_997297.2
389692	MAFA	NM_201589.3	NP_963883.2
127550	A3GALT2	NM_001080438.1	NP_001073907.1
101060350	LOC101060350	XM_003960645.1	XP_003960694.1
389705	LOC389705	NR_003920.1	
389715	FAM205B	NR_024481.1	
127579	DCST2	NM_144622.2	NP_653223.2
101060351	LOC101060351	XM_003960689.1,XM_003960690.1,XM_003960688.1,XM_003960691.1	XP_003960738.1,XP_003960740.1,XP_003960737.1,XP_003960739.1
389730	SPATA31A6	NM_001145196.1	NP_001138668.1
392636	AGMO	NM_001004320.1	NP_001004320.1
389741	MGC21881	NR_015363.1	
127602	DNAH14	NM_001145154.1,NM_144989.2,NM_001373.1	NP_659426.2,NP_001364.1,NP_001138626.1
389761	SPATA31D4	NM_001145197.1	NP_001138669.1
389762	SPATA31D3	NM_207416.2	NP_997299.2
389763	SPATA31D1	NM_001001670.2	NP_001001670.1
389765	LOC389765	NR_029410.1	
389766	C9orf153	NM_001276366.1,NM_001276368.1,NM_001276367.1	NP_001263296.1,NP_001263297.1,NP_001263295.1
127623	OR2B11	NM_001004492.1	NP_001004492.1
101060353	LOC101060353	XM_003960257.1,XM_003960256.1,XM_003960259.1,XM_003960258.1,XM_003960255.1,XM_003960254.1,XM_003960253.1	XP_003960304.1,XP_003960305.1,XP_003960308.1,XP_003960306.1,XP_003960307.1,XP_003960302.1,XP_003960303.1
389791	LOC389791	NR_024425.1	
389792	IER5L	NM_203434.2	NP_982258.2
130502	TTC32	NM_001008237.1	NP_001008238.1
389799	C9orf171	NM_207417.1	NP_997300.1
127665	ZNF648	NM_001009992.1	NP_001009992.1
389812	LCN15	NM_203347.1	NP_976222.1
389813	C9orf172	NM_001080482.2	NP_001073951.2
127670	TEDDM1	NM_172000.3	NP_741997.3
651959	LOC651959	XM_003960029.1,XM_003846756.1	XP_003846804.1,XP_003960078.1
389816	LRRC26	NM_001013653.2	NP_001013675.1
389827	TMEM8C	NM_001080483.2	NP_001073952.1
389831	LOC389831	NM_001242480.1	NP_001229409.1
389834	LOC389834	NR_027420.1	
389840	MAP3K15	NM_001001671.3	NP_001001671.3
127700	OSCP1	NM_145047.4,NM_206837.2	NP_659484.4,NP_996668.1
127703	C1orf216	NM_152374.1	NP_689587.1
127707	KLHDC7A	NM_152375.2	NP_689588.2
389852	SPACA5	NM_205856.2	NP_995328.2
389856	USP27X	NM_001145073.1	NP_001138545.1
389857	CENPVP1	NR_033772.1	
389860	PAGE2B	NM_001015038.2	NP_001015038.1
389874	ZCCHC13	NM_203303.2	NP_976048.1
127731	VWA5B1	NM_001039500.2	NP_001034589.2
127733	UBXN10	NM_152376.3	NP_689589.1
389895	LOC389895	NM_001271560.1	NP_001258489.1
389898	UBE2NL	NM_001012989.1	NP_001013007.1
389903	CSAG3	NM_001129828.1,NM_001129826.1	NP_001123300.1,NP_001123298.1
389906	LOC389906	NR_034031.1	
101060357	LOC101060357	XM_003960421.1	XP_003960470.1
389932	AKR1C6P	NR_026743.1	
127795	C1orf87	NM_152377.2	NP_689590.1
389941	C1QL3	NM_001010908.1	NP_001010908.1
127829	ARL8A	NM_001256129.1,NM_138795.3	NP_620150.1,NP_001243058.1
652119	LOC652119	XM_001720798.3	XP_001720850.3
127833	SYT2	NM_177402.4,NM_001136504.1	NP_001129976.1,NP_796376.2
127841	LINC00628	NR_027022.1	
127845	GOLT1A	NM_198447.1	NP_940849.1
101060360	LOC101060360	XM_003960646.1	XP_003960695.1
390003	GUCY2GP	NR_028134.1	
390010	NKX1-2	NM_001146340.1	NP_001139812.1
100885780	VWC2L-IT1	NR_047698.1	
101060361	LOC101060361	XM_003960842.1	XP_003960891.1
390036	OR52K1	NM_001005171.2	NP_001005171.2
390037	OR52I1	NM_001005169.1	NP_001005169.1
390038	OR51D1	NM_001004751.2	NP_001004751.1
390054	OR52A5	NM_001005160.2	NP_001005160.1
100529063	BCL2L2-PABPN1	NM_001199864.1	NP_001186793.1
390058	OR51B6	NM_001004750.1	NP_001004750.1
390059	OR51M1	NM_001004756.2	NP_001004756.2
390061	OR51Q1	NM_001004757.2	NP_001004757.1
390063	OR51I1	NM_001005288.2	NP_001005288.1
390064	OR51I2	NM_001004754.2	NP_001004754.1
390066	OR52D1	NM_001005163.2	NP_001005163.1
390067	OR52H1	NM_001005289.1	NP_001005289.1
390072	OR52N4	NM_001005175.2	NP_001005175.2
390075	OR52N5	NM_001001922.2	NP_001001922.2
390077	OR52N2	NM_001005174.1	NP_001005174.1
390078	OR52E6	NM_001005167.1	NP_001005167.1
390079	OR52E8	NM_001005168.1	NP_001005168.1
390081	OR52E4	NM_001005165.1	NP_001005165.1
390083	OR56A3	NM_001003443.2	NP_001003443.2
390084	OR56A5	NM_001146033.1	NP_001139505.1
127943	FCRLB	NM_001002901.2	NP_001002901.1
101060363	LOC101060363	XM_003960117.1	XP_003960166.1
100529097	RPL36A-HNRNPH2	NM_001199973.1,NM_001199974.1	NP_001186903.1,NP_001186902.1
390093	OR10A6	NM_001004461.1	NP_001004461.1
390110	ACCSL	NM_001031854.2	NP_001027025.2
390113	OR4X1	NM_001004726.1	NP_001004726.1
652276	LOC652276	NR_015441.1	
100529144	CORO7-PAM16	NM_001201479.1	NP_001188408.1
100529145	TEN1-CDK3	NR_037709.1	
390142	OR5D13	NM_001001967.1	NP_001001967.1
390144	OR5D16	NM_001005496.1	NP_001005496.1
390148	OR5W2	NM_001001960.1	NP_001001960.1
390151	OR8H2	NM_001005200.1	NP_001005200.1
390152	OR8H3	NM_001005201.1	NP_001005201.1
390154	OR5T3	NM_001004747.1	NP_001004747.1
390155	OR5T1	NM_001004745.1	NP_001004745.1
390157	OR8K1	NM_001002907.1	NP_001002907.1
390162	OR5M9	NM_001004743.1	NP_001004743.1
390167	OR5M10	NM_001004741.1	NP_001004741.1
390168	OR5M1	NM_001004740.1	NP_001004740.1
128025	WDR64	NM_144625.4	NP_653226.4
390174	OR9G1	NM_001005213.1	NP_001005213.1
390181	OR5AK2	NM_001005323.1	NP_001005323.1
390190	OR5B2	NM_001005566.2	NP_001005566.1
390191	OR5B12	NM_001004733.2	NP_001004733.1
390195	OR5AN1	NM_001004729.1	NP_001004729.1
390197	OR4D10	NM_001004705.1	NP_001004705.1
390199	OR4D9	NM_001004711.1	NP_001004711.1
390201	OR10V1	NM_001005324.1	NP_001005324.1
100529211	C17orf61-PLSCR3	NR_037719.1	
390205	LRRC10B	NM_001145077.1	NP_001138549.1
100529215	ZNF559-ZNF177	NM_001202425.1,NM_001172650.2	NP_001166121.1,NP_001189354.1
101060367	LOC101060367	XM_003960736.1	XP_003960785.1
390212	GPR152	NM_206997.1	NP_996880.1
390213	DOC2GP	NR_033791.1	
128077	LIX1L	NM_153713.1	NP_714924.1
390226	GUCY2EP	NR_024042.1	
390231	TRIM77	NM_001146162.1,NM_001271942.1	NP_001139634.1,NP_001258871.1
100529240	ZNF816-ZNF321P	NM_001202473.1	NP_001189402.1
100529241	HSPE1-MOB4	NM_001202485.1	NP_001189414.1
390243	FOLR4	NM_001199206.1	NP_001186135.1
390245	KDM4E	NM_001161630.1	NP_001155102.1
128102	HSD3BP4	NR_033781.1	
100529257	SYNJ2BP-COX16	NM_001202548.2,NM_001202547.2,NM_001202549.2	NP_001189476.1,NP_001189477.1,NP_001189478.1
100529261	CHURC1-FNTB	NM_001202558.1,NM_001202559.1	NP_001189487.1,NP_001189488.1
100529262	MIA-RAB4B	NR_037775.1	
100529264	RAB4B-EGLN2	NR_037791.1	
390259	BSX	NM_001098169.1	NP_001091639.1
390260	OR6X1	NM_001005188.1	NP_001005188.1
390261	OR6M1	NM_001005325.1	NP_001005325.1
390264	OR10G4	NM_001004462.1	NP_001004462.1
390265	OR10G7	NM_001004463.1	NP_001004463.1
259197	NCR3	NM_001145466.1,NM_147130.2,NM_001145467.1	NP_001138939.1,NP_667341.1,NP_001138938.1
390271	OR8B3	NM_001005467.1	NP_001005467.1
390275	OR8A1	NM_001005194.1	NP_001005194.1
259215	LY6G6F	NM_001003693.1	NP_001003693.1
259217	HSPA12A	NM_025015.2	NP_079291.2
128153	SPATA17	NM_138796.2	NP_620151.1
259230	SGMS1	NM_147156.3	NP_671512.1
259232	NALCN	NM_052867.2	NP_443099.1
259234	DSCR10	NR_027695.1	
259236	TMIE	NM_147196.2	NP_671729.2
259239	WFDC11	NM_147197.2	NP_671730.1
259240	WFDC9	NM_147198.3	NP_671731.1
390321	OR6C1	NM_001005182.1	NP_001005182.1
128178	EDARADD	NM_145861.2,NM_080738.3	NP_542776.1,NP_665860.2
390323	OR6C75	NM_001005497.1	NP_001005497.1
390326	OR6C76	NM_001005183.1	NP_001005183.1
390327	OR6C70	NM_001005499.1	NP_001005499.1
101060371	LOC101060371	XM_003960434.1	XP_003960483.1
